std_ymd,event_date,auth_id,user_pseudo_id,event_name,is_anonymous,learn_lang,learn_lang_cnt,lang_code,app_version,platform,platform_version,device_category,continent,country,event_timestamp,event_timestamp_w_timezone,week_cd,screen_class,previous_screen_class,use_time_msec,purchase_type,product,create_date
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,membership_user,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696081416602000 ,1696113816602000 ,97,Splash,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695749049844020 ,1695781449844020 ,97,BadgeList,MyTab,null,null,null,2023-10-08
2023-09-26,20230926,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695738795785020 ,1695771195785020 ,97,PathTab,UIViewController,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695744671424080 ,1695777071424080 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695778461970010 ,1695810861970010 ,97,RCTModalHostViewController,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695554574173000 ,1695586974173000 ,97,RCTModalHostViewController,UIViewController,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695743238748110 ,1695775638748110 ,97,SpeakLecturePlayer,SpeakLectureSpeaking,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695747446482010 ,1695779846482010 ,97,RCTModalHostViewController,null,5413,null,null,2023-10-08
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696081820046040 ,1696114220046040 ,97,SpeakCourse,null,1648,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748816700000 ,1695781216700000 ,97,MyTab,BadgeList,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695747425699010 ,1695779825699010 ,97,CollectionQuiz,null,258392,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695742412660130 ,1695774812660130 ,97,PathTabPlayer,null,17914,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695743766849220 ,1695776166849220 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695746725555040 ,1695779125555040 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748008163120 ,1695780408163120 ,97,UIViewController,null,1479,null,null,2023-10-08
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696082475671020 ,1696114875671020 ,97,StreakResult,StreakResult,null,null,null,2023-10-08
2023-09-26,20230926,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,splash_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695735473346000 ,1695767873346000 ,97,Splash,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-25,20230925,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695568297825000 ,1695600697825000 ,97,PathTab,Splash,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695743619572190 ,1695776019572190 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748045097140 ,1695780445097140 ,97,RCTModalHostViewController,PathTab,null,null,null,2023-10-08
2023-09-26,20230926,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695738268502050 ,1695770668502050 ,97,PathTab,HomeTab,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695742664676170 ,1695775064676170 ,97,UIViewController,null,11205,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695741821955010 ,1695774221955010 ,97,PathTabPlayer,null,73949,null,null,2023-10-08
2023-09-26,20230926,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695735667687000 ,1695768067687000 ,97,PathTab,null,3178,null,null,2023-10-08
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696081529694020 ,1696113929694020 ,97,PlusOnlyTab,null,2389,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695747738099020 ,1695780138099020 ,97,SpeakLecturePlayer,SpeakLectureSpeaking,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695778456143000 ,1695810856143000 ,97,UIViewController,RCTModalHostViewController,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695747972136090 ,1695780372136090 ,97,PathTab,null,2156,null,null,2023-10-08
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696061030465000 ,1696093430465000 ,97,UIViewController,UIViewController,null,null,null,2023-10-08
2023-09-24,20230924,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695553954249000 ,1695586354249000 ,97,UIViewController,null,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695745276884170 ,1695777676884170 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748375102280 ,1695780775102280 ,97,CollectionQuiz,PathTab,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748213052190 ,1695780613052190 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695743763949220 ,1695776163949220 ,97,MyTab,null,2939,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695745076776120 ,1695777476776120 ,97,PathTabPlayer,null,119509,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695747167307000 ,1695779567307000 ,97,CollectionQuiz,PathTab,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748273303210 ,1695780673303210 ,97,PathTab,PathTabPlayer,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695743028749050 ,1695775428749050 ,97,MyTab,null,9533,null,null,2023-10-08
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696082482903020 ,1696114882903020 ,97,RCTModalHostViewController,null,2282,null,null,2023-10-08
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696081703077020 ,1696114103077020 ,97,SpeakLectureSpeaking,null,59031,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695747165107000 ,1695779565107000 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748127248170 ,1695780527248170 ,97,PathTab,null,11856,null,null,2023-10-08
2023-09-26,20230926,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695739110894060 ,1695771510894060 ,97,SpeakLectureSpeaking,null,32048,null,null,2023-10-08
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696083355941180 ,1696115755941180 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695747915803070 ,1695780315803070 ,97,UIViewController,RCTModalHostViewController,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695746648249020 ,1695779048249020 ,97,PathTabPlayer,null,111255,null,null,2023-10-08
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696082384639030 ,1696114784639030 ,97,PathTab,null,78887,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695747910581060 ,1695780310581060 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-26,20230926,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695735693996000 ,1695768093996000 ,97,PathTabPlayer,null,26309,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748284641220 ,1695780684641220 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748302674230 ,1695780702674230 ,97,PathTab,CollectionQuiz,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695744954235100 ,1695777354235100 ,97,PathTabPlayer,null,78672,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695742824000220 ,1695775224000220 ,97,PathTab,PathTabPlayer,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748362883270 ,1695780762883270 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695742076581070 ,1695774476581070 ,97,PathTab,null,6208,null,null,2023-10-08
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696083235825150 ,1696115635825150 ,97,PathTab,PlusOnlyTab,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695743766998220 ,1695776166998220 ,97,PathTab,null,3049,null,null,2023-10-08
2023-09-26,20230926,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695735787281000 ,1695768187281000 ,97,RCTModalHostViewController,PathTab,null,null,null,2023-10-08
2023-09-26,20230926,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695738232272040 ,1695770632272040 ,97,RCTModalHostViewController,ReviewTab,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695816343057000 ,1695848743057000 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695747561298040 ,1695779961298040 ,97,SpeakLecturePlayer,SpeakLectureSpeaking,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695747915803070 ,1695780315803070 ,97,RCTModalHostViewController,null,2090,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748485184020 ,1695780885184020 ,97,CollectionQuiz,PathTab,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695742070372070 ,1695774470372070 ,97,SpeakLecturePlayer,null,1249,null,null,2023-10-08
2023-09-26,20230926,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695735808333010 ,1695768208333010 ,97,SpeakLecturePlayer,null,15800,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748436675290 ,1695780836675290 ,97,PathTab,CollectionQuiz,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748273303210 ,1695780673303210 ,97,PathTabPlayer,null,10701,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695747742801020 ,1695780142801020 ,97,SpeakCourse,SpeakLecturePlayer,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695743324914130 ,1695775724914130 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696081559266000 ,1696113959266000 ,97,SpeakCourse,PlusOnlyTab,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748736562040 ,1695781136562040 ,97,PathTab,CollectionQuiz,null,null,null,2023-10-08
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696083437044200 ,1696115837044200 ,97,PathTab,null,2037,null,null,2023-10-08
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696082475257010 ,1696114875257010 ,97,Player,UIViewController,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748050821140 ,1695780450821140 ,97,UIViewController,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695742310535100 ,1695774710535100 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695741962391040 ,1695774362391040 ,97,PathTabPlayer,PathTab,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695747971990090 ,1695780371990090 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695746651542020 ,1695779051542020 ,97,SpeakLecturePlayer,PathTab,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748312080230 ,1695780712080230 ,97,MyTab,null,4065,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695743155113090 ,1695775555113090 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696083269545170 ,1696115669545170 ,97,PathTab,SnackPlayer,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748115391170 ,1695780515391170 ,97,CollectionQuiz,null,28101,null,null,2023-10-08
2023-09-26,20230926,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695738254138040 ,1695770654138040 ,97,MyTab,UIViewController,null,null,null,2023-10-08
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696083240286150 ,1696115640286150 ,97,UIViewController,RCTModalHostViewController,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695743532661160 ,1695775932661160 ,97,PathTab,PathTabPlayer,null,null,null,2023-10-08
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696083515594210 ,1696115915594210 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695745168851130 ,1695777568851130 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-30,20230930,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1696082220457020 ,1696114620457020 ,97,PathTab,null,2387,null,null,2023-10-08
2023-09-26,20230926,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695738538374010 ,1695770938374010 ,97,PathTab,null,1787,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695743676191200 ,1695776076191200 ,97,CollectionQuiz,PathTab,null,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695743587537170 ,1695775987537170 ,97,PathTab,null,1994,null,null,2023-10-08
2023-09-27,20230927,djaAx8sEQReRzImtd2sA3w,6E952E4961994EB1A7705AE338C5DC7F,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1695748484392010 ,1695780884392010 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
